iter	Passed	Remaining
4803	8727	9439
4804	8728	9437
4805	8730	9435
4806	8733	9434
4807	8734	9432
4808	8736	9430
4809	8738	9428
4810	8740	9426
4811	8742	9425
4812	8743	9423
4813	8746	9422
4814	8748	9420
4815	8750	9418
4816	8752	9417
4817	8753	9415
4818	8755	9413
4819	8757	9411
4820	8759	9410
4821	8761	9408
4822	8763	9407
4823	8766	9405
4824	8768	9404
4825	8770	9402
4826	8771	9400
4827	8774	9399
4828	8776	9397
4829	8777	9395
4830	8779	9393
4831	8783	9393
4832	8784	9392
4833	8787	9390
4834	8789	9389
4835	8790	9386
4836	8792	9384
4837	8794	9383
4838	8795	9381
4839	8797	9379
4840	8799	9377
4841	8801	9376
4842	8803	9374
4843	8805	9372
4844	8807	9370
4845	8809	9369
4846	8810	9366
4847	8812	9365
4848	8814	9363
4849	8816	9362
4850	8818	9360
4851	8820	9358
4852	8822	9356
4853	8824	9355
4854	8826	9353
4855	8829	9353
4856	8832	9352
4857	8834	9351
4858	8836	9349
4859	8838	9348
4860	8840	9346
4861	8842	9344
4862	8845	9343
4863	8847	9341
4864	8849	9340
4865	8851	9338
4866	8853	9337
4867	8856	9336
4868	8858	9335
4869	8860	9333
4870	8862	9332
4871	8864	9330
4872	8866	9328
4873	8869	9327
4874	8871	9326
4875	8873	9325
4876	8875	9323
4877	8877	9321
4878	8879	9319
4879	8881	9317
4880	8883	9316
4881	8885	9315
4882	8887	9313
4883	8889	9312
4884	8891	9310
4885	8893	9308
4886	8895	9306
4887	8897	9305
4888	8899	9303
4889	8901	9302
4890	8903	9300
4891	8905	9299
4892	8907	9297
4893	8909	9295
4894	8911	9293
4895	8913	9292
4896	8915	9290
4897	8917	9288
4898	8919	9286
4899	8921	9285
4900	8922	9283
4901	8925	9282
4902	8927	9280
4903	8928	9278
4904	8930	9276
4905	8932	9274
4906	8934	9273
4907	8936	9272
4908	8939	9270
4909	8940	9268
4910	8942	9266
4911	8944	9264
4912	8946	9263
4913	8947	9261
4914	8949	9258
4915	8951	9257
4916	8953	9255
4917	8956	9254
4918	8958	9253
4919	8960	9251
4920	8962	9250
4921	8964	9248
4922	8976	9257
4923	8978	9255
4924	8980	9254
4925	8983	9253
4926	8985	9251
4927	8986	9249
4928	8988	9247
4929	8990	9245
4930	8991	9243
4931	8993	9241
4932	8995	9239
4933	8997	9237
4934	8998	9236
4935	9000	9234
4936	9002	9232
4937	9003	9230
4938	9005	9227
4939	9007	9225
4940	9009	9224
4941	9010	9222
4942	9012	9220
4943	9014	9218
4944	9015	9216
4945	9017	9214
4946	9019	9212
4947	9020	9210
4948	9022	9208
4949	9024	9206
4950	9026	9205
4951	9027	9202
4952	9029	9200
4953	9031	9199
4954	9046	9211
4955	9048	9209
4956	9049	9206
4957	9051	9204
4958	9053	9203
4959	9055	9201
4960	9056	9199
4961	9058	9197
4962	9060	9195
4963	9061	9193
4964	9063	9191
4965	9065	9189
4966	9067	9188
4967	9069	9186
4968	9071	9184
4969	9072	9182
4970	9074	9180
4971	9076	9178
4972	9077	9176
4973	9079	9174
4974	9081	9172
4975	9083	9171
4976	9085	9169
4977	9086	9167
4978	9088	9165
4979	9090	9163
4980	9091	9161
4981	9093	9159
4982	9095	9157
4983	9097	9155
4984	9098	9153
4985	9100	9151
4986	9102	9149
4987	9104	9147
4988	9105	9145
4989	9107	9143
4990	9109	9142
4991	9111	9140
4992	9113	9139
4993	9115	9137
4994	9116	9135
4995	9118	9133
4996	9120	9131
4997	9121	9129
4998	9123	9127
4999	9125	9125
5000	9127	9123
5001	9129	9121
5002	9130	9119
5003	9132	9117
5004	9134	9115
5005	9135	9114
5006	9138	9112
5007	9139	9110
5008	9141	9108
5009	9143	9106
5010	9145	9104
5011	9146	9103
5012	9148	9101
5013	9150	9099
5014	9152	9097
5015	9154	9096
5016	9156	9094
5017	9157	9092
5018	9159	9090
5019	9160	9087
5020	9162	9085
5021	9164	9084
5022	9166	9082
5023	9168	9080
5024	9170	9078
5025	9171	9076
5026	9173	9075
5027	9175	9073
5028	9176	9071
5029	9178	9069
5030	9181	9068
5031	9183	9066
5032	9184	9064
5033	9186	9062
5034	9188	9060
5035	9190	9058
5036	9191	9056
5037	9194	9055
5038	9196	9054
5039	9198	9052
5040	9199	9050
5041	9202	9048
5042	9203	9046
5043	9205	9044
5044	9207	9043
5045	9209	9041
5046	9210	9039
5047	9212	9037
5048	9214	9035
5049	9216	9034
5050	9218	9032
5051	9220	9030
5052	9222	9028
5053	9223	9026
5054	9225	9024
5055	9227	9022
5056	9228	9020
5057	9230	9018
5058	9232	9016
5059	9233	9014
5060	9236	9013
5061	9237	9011
5062	9239	9009
5063	9241	9007
5064	9243	9005
5065	9244	9003
5066	9255	9010
5067	9256	9008
5068	9258	9006
5069	9260	9004
5070	9262	9002
5071	9264	9001
5072	9265	8999
5073	9267	8997
5074	9268	8994
5075	9270	8993
5076	9272	8991
5077	9273	8989
5078	9275	8987
5079	9277	8985
5080	9279	8983
5081	9281	8981
5082	9282	8979
5083	9284	8977
5084	9285	8975
5085	9287	8973
5086	9289	8971
5087	9290	8969
5088	9293	8968
5089	9294	8966
5090	9296	8964
5091	9298	8962
5092	9299	8960
5093	9301	8958
5094	9302	8955
5095	9304	8953
5096	9306	8952
5097	9308	8950
5098	9310	8948
5099	9312	8946
5100	9313	8944
5101	9315	8942
5102	9317	8940
5103	9318	8939
5104	9320	8937
5105	9322	8935
5106	9324	8933
5107	9326	8931
5108	9327	8929
5109	9329	8927
5110	9331	8925
5111	9332	8923
5112	9335	8922
5113	9336	8920
5114	9338	8918
5115	9339	8916
5116	9341	8914
5117	9343	8912
5118	9344	8910
5119	9346	8908
5120	9348	8906
5121	9350	8905
5122	9352	8903
5123	9353	8901
5124	9355	8898
5125	9356	8896
5126	9358	8894
5127	9360	8893
5128	9362	8891
5129	9364	8889
5130	9365	8887
5131	9367	8885
5132	9368	8883
5133	9370	8881
5134	9372	8879
5135	9374	8877
5136	9376	8876
5137	9377	8874
5138	9379	8872
5139	9381	8870
5140	9382	8867
5141	9384	8866
5142	9386	8864
5143	9387	8862
5144	9389	8860
5145	9391	8858
5146	9393	8857
5147	9395	8855
5148	9397	8853
5149	9398	8851
5150	9400	8849
5151	9402	8847
5152	9404	8845
5153	9406	8843
5154	9407	8842
5155	9409	8840
5156	9411	8838
5157	9412	8835
5158	9414	8834
5159	9415	8831
5160	9417	8830
5161	9419	8828
5162	9421	8826
5163	9422	8824
5164	9424	8822
5165	9426	8820
5166	9427	8818
5167	9429	8816
5168	9430	8814
5169	9433	8812
5170	9435	8811
5171	9436	8809
5172	9438	8807
5173	9439	8804
5174	9441	8802
5175	9442	8800
5176	9444	8798
5177	9446	8796
5178	9448	8795
5179	9449	8793
5180	9451	8791
5181	9453	8789
5182	9454	8787
5183	9456	8785
5184	9458	8783
5185	9460	8781
5186	9461	8779
5187	9463	8777
5188	9465	8775
5189	9466	8773
5190	9468	8771
5191	9470	8769
5192	9471	8767
5193	9473	8765
5194	9475	8764
5195	9476	8762
5196	9478	8759
5197	9480	8757
5198	9481	8755
5199	9483	8753
5200	9485	8751
5201	9486	8750
5202	9488	8748
5203	9490	8746
5204	9492	8744
5205	9494	8742
5206	9496	8741
5207	9497	8739
5208	9499	8737
5209	9501	8735
5210	9502	8733
5211	9504	8731
5212	9506	8729
5213	9508	8727
5214	9509	8725
5215	9511	8723
5216	9513	8721
5217	9515	8720
5218	9516	8718
5219	9518	8716
5220	9519	8714
5221	9521	8711
5222	9523	8710
5223	9525	8708
5224	9526	8706
5225	9528	8704
5226	9530	8702
5227	9531	8700
5228	9533	8698
5229	9535	8696
5230	9537	8694
5231	9538	8692
5232	9540	8690
5233	9541	8688
5234	9543	8686
5235	9545	8684
5236	9546	8682
5237	9548	8680
5238	9550	8679
5239	9552	8677
5240	9554	8675
5241	9556	8673
5242	9557	8671
5243	9559	8669
5244	9560	8667
5245	9562	8665
5246	9564	8663
5247	9565	8661
5248	9567	8659
5249	9569	8658
5250	9571	8656
5251	9572	8654
5252	9574	8652
5253	9576	8650
5254	9577	8648
5255	9579	8646
5256	9580	8644
5257	9582	8642
5258	9590	8645
5259	9592	8643
5260	9593	8641
5261	9595	8639
5262	9596	8637
5263	9598	8635
5264	9599	8633
5265	9601	8631
5266	9603	8629
5267	9604	8627
5268	9606	8625
5269	9608	8623
5270	9609	8621
5271	9611	8619
5272	9613	8617
5273	9614	8615
5274	9616	8614
5275	9618	8611
5276	9620	8610
5277	9621	8608
5278	9623	8606
5279	9625	8604
5280	9627	8602
5281	9629	8601
5282	9630	8599
5283	9632	8597
5284	9634	8595
5285	9635	8593
5286	9637	8591
5287	9639	8589
5288	9641	8587
5289	9642	8585
5290	9644	8583
5291	9646	8581
5292	9648	8579
5293	9649	8577
5294	9651	8575
5295	9653	8574
5296	9654	8572
5297	9656	8570
5298	9658	8568
5299	9660	8566
5300	9662	8564
5301	9663	8562
5302	9665	8560
5303	9667	8558
5304	9669	8557
5305	9670	8555
5306	9672	8553
5307	9674	8551
5308	9675	8549
5309	9677	8547
5310	9679	8545
5311	9681	8543
5312	9683	8542
5313	9684	8540
5314	9686	8538
5315	9688	8536
5316	9689	8534
5317	9691	8532
5318	9693	8530
5319	9694	8528
5320	9696	8526
5321	9698	8524
5322	9700	8522
5323	9701	8520
5324	9703	8518
5325	9704	8516
5326	9706	8514
5327	9708	8512
5328	9710	8511
5329	9711	8509
5330	9713	8507
5331	9715	8505
5332	9716	8503
5333	9718	8501
5334	9719	8499
5335	9721	8496
5336	9723	8495
5337	9725	8493
5338	9726	8491
5339	9728	8489
5340	9729	8487
5341	9731	8485
5342	9732	8483
5343	9734	8481
5344	9736	8479
5345	9738	8477
5346	9740	8476
5347	9742	8474
5348	9744	8472
5349	9745	8470
5350	9747	8468
5351	9749	8466
5352	9750	8464
5353	9752	8463
5354	9754	8461
5355	9756	8459
5356	9757	8457
5357	9759	8455
5358	9761	8453
5359	9762	8451
5360	9764	8449
5361	9766	8447
5362	9768	8445
5363	9769	8443
5364	9771	8441
5365	9773	8440
5366	9775	8438
5367	9776	8436
5368	9778	8434
5369	9780	8432
5370	9781	8430
5371	9783	8428
5372	9785	8426
5373	9787	8425
5374	9788	8423
5375	9790	8421
5376	9792	8419
5377	9794	8417
5378	9795	8415
5379	9797	8413
5380	9799	8411
5381	9800	8409
5382	9802	8407
5383	9804	8405
5384	9805	8403
5385	9807	8402
5386	9809	8400
5387	9811	8398
5388	9813	8396
5389	9814	8394
5390	9816	8392
5391	9817	8390
5392	9819	8388
5393	9821	8386
5394	9823	8385
5395	9825	8383
5396	9827	8381
5397	9828	8379
5398	9830	8377
5399	9831	8375
5400	9833	8373
5401	9835	8371
5402	9837	8369
5403	9839	8368
5404	9840	8366
5405	9842	8364
5406	9844	8362
5407	9846	8360
5408	9847	8358
5409	9849	8356
5410	9851	8354
5411	9853	8353
5412	9854	8350
5413	9856	8348
5414	9858	8346
5415	9859	8344
5416	9861	8342
5417	9862	8341
5418	9864	8339
5419	9866	8337
5420	9868	8335
5421	9869	8333
5422	9871	8331
5423	9873	8329
5424	9875	8327
5425	9876	8325
5426	9879	8324
5427	9881	8322
5428	9882	8320
5429	9884	8318
5430	9886	8316
5431	9887	8315
5432	9889	8313
5433	9891	8311
5434	9893	8309
5435	9894	8307
5436	9896	8305
5437	9898	8303
5438	9899	8301
5439	9901	8299
5440	9902	8297
5441	9904	8295
5442	9906	8294
5443	9908	8292
5444	9910	8290
5445	9912	8288
5446	9913	8286
5447	9915	8284
5448	9917	8282
5449	9918	8280
5450	9920	8278
5451	9922	8277
5452	9924	8275
5453	9925	8273
5454	9927	8271
5455	9929	8269
5456	9930	8267
5457	9932	8265
5458	9934	8263
5459	9936	8261
5460	9937	8260
5461	9939	8258
5462	9941	8256
5463	9943	8254
5464	9944	8252
5465	9946	8250
5466	9948	8248
5467	9950	8246
5468	9951	8245
5469	9953	8243
5470	9955	8241
5471	9957	8239
5472	9958	8237
5473	9960	8235
5474	9962	8233
5475	9964	8231
5476	9965	8229
5477	9967	8227
5478	9968	8225
5479	9970	8223
5480	9972	8222
5481	9973	8220
5482	9975	8218
5483	9977	8216
5484	9978	8214
5485	9980	8212
5486	9982	8210
5487	9983	8208
5488	9985	8206
5489	9987	8204
5490	9988	8202
5491	9990	8200
5492	9992	8198
5493	9994	8196
5494	9995	8194
5495	9997	8193
5496	9999	8191
5497	10000	8189
5498	10002	8187
5499	10004	8185
5500	10006	8183
5501	10008	8182
5502	10010	8180
5503	10011	8178
5504	10013	8176
5505	10015	8174
5506	10017	8172
5507	10019	8171
5508	10020	8169
5509	10022	8167
5510	10024	8165
5511	10026	8163
5512	10027	8161
5513	10029	8159
5514	10032	8158
5515	10033	8156
5516	10035	8154
5517	10037	8152
5518	10039	8151
5519	10041	8149
5520	10043	8147
5521	10045	8146
5522	10046	8144
5523	10048	8142
5524	10049	8139
5525	10051	8138
5526	10053	8136
5527	10055	8134
5528	10056	8132
5529	10058	8130
5530	10060	8128
5531	10062	8126
5532	10063	8124
5533	10065	8122
5534	10067	8120
5535	10068	8118
5536	10070	8116
5537	10072	8115
5538	10073	8113
5539	10075	8111
5540	10077	8109
5541	10079	8107
5542	10080	8105
5543	10082	8103
5544	10084	8102
5545	10086	8100
5546	10088	8098
5547	10090	8096
5548	10091	8094
5549	10093	8093
5550	10095	8090
5551	10096	8089
5552	10099	8087
5553	10101	8086
5554	10103	8084
5555	10105	8083
5556	10107	8081
5557	10109	8079
5558	10110	8077
5559	10112	8075
5560	10114	8073
5561	10116	8071
5562	10117	8069
5563	10119	8068
5564	10121	8066
5565	10122	8064
5566	10124	8062
5567	10126	8060
5568	10128	8058
5569	10129	8056
5570	10131	8054
5571	10132	8052
5572	10134	8050
5573	10136	8048
5574	10137	8046
5575	10139	8044
5576	10141	8043
5577	10143	8041
5578	10144	8039
5579	10146	8037
5580	10148	8035
5581	10149	8033
5582	10151	8031
5583	10153	8029
5584	10154	8027
5585	10156	8025
5586	10158	8023
5587	10159	8021
5588	10161	8019
5589	10163	8017
5590	10164	8015
5591	10166	8013
5592	10168	8012
5593	10170	8010
5594	10171	8008
5595	10173	8006
5596	10174	8004
5597	10176	8002
5598	10178	8000
5599	10179	7998
5600	10181	7996
5601	10183	7994
5602	10185	7992
5603	10186	7990
5604	10204	8001
5605	10205	7999
5606	10207	7997
5607	10209	7995
5608	10210	7993
5609	10212	7991
5610	10214	7989
5611	10216	7987
5612	10218	7986
5613	10219	7984
5614	10221	7982
5615	10222	7980
5616	10224	7978
5617	10225	7976
5618	10227	7974
5619	10229	7972
5620	10231	7970
5621	10232	7968
5622	10234	7966
5623	10235	7964
5624	10237	7962
5625	10239	7960
5626	10240	7958
5627	10243	7957
5628	10244	7955
5629	10246	7953
5630	10247	7951
5631	10249	7949
5632	10251	7947
5633	10252	7945
5634	10254	7943
5635	10256	7941
5636	10258	7940
5637	10260	7938
5638	10262	7936
5639	10263	7934
5640	10265	7932
5641	10267	7930
5642	10268	7928
5643	10270	7926
5644	10272	7924
5645	10273	7922
5646	10275	7921
5647	10277	7919
5648	10279	7917
5649	10280	7915
5650	10282	7913
5651	10284	7912
5652	10286	7910
5653	10288	7908
5654	10289	7906
5655	10291	7904
5656	10293	7902
5657	10294	7900
5658	10296	7898
5659	10298	7896
5660	10300	7894
5661	10301	7892
5662	10303	7890
5663	10304	7888
5664	10306	7886
5665	10308	7884
5666	10309	7883
5667	10311	7881
5668	10313	7879
5669	10315	7877
5670	10317	7875
5671	10318	7873
5672	10320	7871
5673	10321	7869
5674	10323	7867
5675	10325	7866
5676	10327	7864
5677	10329	7862
5678	10330	7860
5679	10332	7858
5680	10334	7856
5681	10336	7854
5682	10338	7853
5683	10340	7851
5684	10342	7850
5685	10344	7848
5686	10345	7846
5687	10347	7844
5688	10349	7842
5689	10351	7840
5690	10353	7839
5691	10355	7837
5692	10356	7835
5693	10358	7833
5694	10360	7831
5695	10362	7829
5696	10364	7828
5697	10372	7831
5698	10374	7829
5699	10375	7827
5700	10377	7825
5701	10379	7823
5702	10380	7821
5703	10382	7819
5704	10384	7817
5705	10386	7815
5706	10387	7813
5707	10389	7811
5708	10390	7809
5709	10392	7807
5710	10393	7805
5711	10395	7803
5712	10397	7801
5713	10398	7800
5714	10400	7798
5715	10402	7796
5716	10403	7794
5717	10405	7792
5718	10407	7790
5719	10409	7788
5720	10411	7786
5721	10413	7785
5722	10414	7783
5723	10416	7781
5724	10417	7779
5725	10419	7777
5726	10421	7775
5727	10423	7773
5728	10425	7771
5729	10426	7770
5730	10428	7768
5731	10430	7766
5732	10431	7764
5733	10433	7762
5734	10435	7760
5735	10436	7758
5736	10438	7756
5737	10440	7755
5738	10442	7753
5739	10444	7751
5740	10445	7749
5741	10447	7747
5742	10449	7745
5743	10450	7743
5744	10452	7741
5745	10454	7739
5746	10456	7738
5747	10457	7736
5748	10459	7734
5749	10461	7732
5750	10463	7730
5751	10465	7729
5752	10467	7727
5753	10469	7725
5754	10470	7723
5755	10472	7721
5756	10474	7719
5757	10475	7717
5758	10477	7715
5759	10479	7714
5760	10481	7712
5761	10483	7710
5762	10484	7708
5763	10486	7706
5764	10487	7704
5765	10489	7702
5766	10491	7700
5767	10493	7698
5768	10495	7697
5769	10497	7695
5770	10498	7693
5771	10500	7691
5772	10501	7689
5773	10503	7687
5774	10505	7685
5775	10506	7683
5776	10508	7681
5777	10510	7679
5778	10511	7677
5779	10513	7675
5780	10515	7673
5781	10516	7671
5782	10518	7669
5783	10519	7667
5784	10521	7666
5785	10523	7664
5786	10525	7662
5787	10526	7660
5788	10528	7658
5789	10530	7656
5790	10531	7654
5791	10533	7652
5792	10535	7651
5793	10537	7649
5794	10539	7647
5795	10541	7645
5796	10542	7643
5797	10544	7642
5798	10546	7640
5799	10548	7638
5800	10550	7636
5801	10551	7634
5802	10553	7632
5803	10554	7630
5804	10556	7628
5805	10557	7626
5806	10559	7624
5807	10561	7622
5808	10563	7620
5809	10564	7618
5810	10566	7617
5811	10568	7615
5812	10570	7613
5813	10571	7611
5814	10573	7609
5815	10575	7607
5816	10577	7606
5817	10579	7604
5818	10581	7602
5819	10582	7600
5820	10584	7598
5821	10586	7597
5822	10588	7595
5823	10591	7594
5824	10593	7592
5825	10594	7590
5826	10596	7588
5827	10598	7586
5828	10599	7584
5829	10601	7583
5830	10603	7581
5831	10605	7579
5832	10607	7577
5833	10608	7575
5834	10609	7573
5835	10611	7571
5836	10612	7569
5837	10614	7567
5838	10616	7565
5839	10618	7563
5840	10620	7562
5841	10621	7560
5842	10623	7558
5843	10625	7556
5844	10626	7554
5845	10628	7552
5846	10630	7550
5847	10631	7548
5848	10633	7546
5849	10635	7544
5850	10637	7542
5851	10638	7540
5852	10640	7539
5853	10641	7536
5854	10643	7534
5855	10645	7533
5856	10647	7531
5857	10649	7529
5858	10650	7527
5859	10652	7525
5860	10654	7524
5861	10655	7522
5862	10657	7520
5863	10659	7518
5864	10661	7516
5865	10662	7514
5866	10664	7512
5867	10666	7510
5868	10667	7508
5869	10670	7507
5870	10671	7505
5871	10672	7503
5872	10675	7501
5873	10676	7499
5874	10678	7497
5875	10679	7495
5876	10680	7493
5877	10682	7491
5878	10684	7489
5879	10686	7488
5880	10688	7486
5881	10690	7484
5882	10692	7482
5883	10694	7480
5884	10696	7479
5885	10697	7477
5886	10699	7475
5887	10701	7473
5888	10703	7471
5889	10705	7470
5890	10706	7468
5891	10708	7466
5892	10710	7464
5893	10712	7462
5894	10713	7460
5895	10715	7458
5896	10717	7456
5897	10718	7454
5898	10720	7453
5899	10722	7451
5900	10724	7449
5901	10725	7447
5902	10727	7445
5903	10729	7443
5904	10731	7441
5905	10732	7439
5906	10734	7437
5907	10735	7435
5908	10737	7434
5909	10739	7432
5910	10740	7430
5911	10742	7428
5912	10744	7426
5913	10746	7424
5914	10747	7422
5915	10749	7420
5916	10750	7418
5917	10752	7416
5918	10753	7414
5919	10755	7412
5920	10757	7411
5921	10759	7409
5922	10761	7407
5923	10763	7405
5924	10764	7403
5925	10766	7401
5926	10767	7399
5927	10769	7397
5928	10771	7395
5929	10773	7394
5930	10774	7392
5931	10776	7390
5932	10778	7388
5933	10779	7386
5934	10781	7384
5935	10783	7382
5936	10785	7380
5937	10786	7378
5938	10788	7376
5939	10790	7375
5940	10791	7373
5941	10793	7371
5942	10795	7369
5943	10796	7367
5944	10798	7365
5945	10800	7363
5946	10802	7361
5947	10803	7359
5948	10805	7357
5949	10807	7356
5950	10808	7354
5951	10810	7352
5952	10812	7350
5953	10814	7348
5954	10815	7346
5955	10817	7344
5956	10819	7342
5957	10820	7340
5958	10822	7339
5959	10823	7337
5960	10825	7335
5961	10827	7333
5962	10829	7331
5963	10831	7329
5964	10832	7327
5965	10834	7325
5966	10835	7323
5967	10837	7321
5968	10839	7320
5969	10841	7318
5970	10843	7316
5971	10844	7314
5972	10846	7312
5973	10848	7310
5974	10850	7309
5975	10851	7307
5976	10853	7305
5977	10855	7303
5978	10857	7301
5979	10858	7299
5980	10860	7297
5981	10862	7296
5982	10864	7294
5983	10865	7292
5984	10867	7290
5985	10870	7289
5986	10872	7287
5987	10873	7285
5988	10875	7283
5989	10877	7281
5990	10879	7279
5991	10881	7278
5992	10883	7276
5993	10885	7275
5994	10887	7273
5995	10888	7271
5996	10890	7269
5997	10892	7267
5998	10893	7265
5999	10895	7263
6000	10897	7261
6001	10899	7260
6002	10901	7258
6003	10902	7256
6004	10904	7254
6005	10906	7252
6006	10907	7250
6007	10910	7249
6008	10911	7247
6009	10913	7245
6010	10915	7243
6011	10916	7241
6012	10918	7239
6013	10920	7237
6014	10921	7235
6015	10923	7234
6016	10925	7232
6017	10927	7230
6018	10929	7228
6019	10930	7226
6020	10932	7224
6021	10934	7222
6022	10935	7221
6023	10937	7219
6024	10939	7217
6025	10941	7215
6026	10943	7213
6027	10944	7211
6028	10946	7209
6029	10947	7207
6030	10949	7205
6031	10951	7204
6032	10953	7202
6033	10955	7200
6034	10956	7198
6035	10958	7196
6036	10960	7194
6037	10962	7193
6038	10963	7191
6039	10965	7189
6040	10967	7187
6041	10969	7185
6042	10970	7183
6043	10972	7181
6044	10974	7179
6045	10975	7178
6046	10977	7176
6047	10979	7174
6048	10980	7172
6049	10982	7170
6050	10984	7168
6051	10986	7166
6052	10987	7164
6053	10989	7162
6054	10990	7160
6055	10992	7159
6056	10994	7157
6057	10996	7155
6058	10998	7153
6059	10999	7151
6060	11001	7149
6061	11002	7147
6062	11004	7145
6063	11006	7143
6064	11008	7142
6065	11010	7140
6066	11011	7138
6067	11013	7136
6068	11015	7134
6069	11016	7132
6070	11018	7130
6071	11020	7128
6072	11021	7127
6073	11023	7125
6074	11025	7123
6075	11026	7121
6076	11028	7119
6077	11030	7117
6078	11031	7115
6079	11033	7113
6080	11035	7111
6081	11037	7110
6082	11038	7108
6083	11040	7106
6084	11041	7104
6085	11043	7102
6086	11045	7100
6087	11046	7098
6088	11048	7096
6089	11050	7094
6090	11052	7092
6091	11053	7091
6092	11055	7089
6093	11057	7087
6094	11058	7085
6095	11060	7083
6096	11062	7081
6097	11064	7079
6098	11066	7078
6099	11067	7076
6100	11069	7074
6101	11071	7072
6102	11073	7070
6103	11074	7068
6104	11076	7066
6105	11078	7065
6106	11080	7063
6107	11081	7061
6108	11083	7059
6109	11085	7057
6110	11086	7055
6111	11088	7053
6112	11090	7051
6113	11091	7049
6114	11093	7048
6115	11095	7046
6116	11097	7044
6117	11098	7042
6118	11100	7040
6119	11102	7038
6120	11103	7036
6121	11105	7034
6122	11107	7033
6123	11109	7031
6124	11110	7029
6125	11112	7027
6126	11113	7025
6127	11115	7023
6128	11116	7021
6129	11118	7019
6130	11120	7017
6131	11122	7016
6132	11124	7014
6133	11126	7012
6134	11127	7010
6135	11129	7008
6136	11130	7006
6137	11132	7004
6138	11134	7002
6139	11136	7000
6140	11137	6999
6141	11139	6997
6142	11141	6995
6143	11142	6993
6144	11144	6991
6145	11145	6989
6146	11147	6987
6147	11149	6985
6148	11151	6983
6149	11153	6982
6150	11154	6980
6151	11156	6978
6152	11157	6976
6153	11159	6974
6154	11161	6972
6155	11163	6970
6156	11164	6968
6157	11166	6966
6158	11167	6964
6159	11169	6962
6160	11170	6960
6161	11172	6958
6162	11173	6956
6163	11175	6955
6164	11177	6953
6165	11181	6952
6166	11182	6950
6167	11185	6948
6168	11187	6947
6169	11191	6946
6170	11193	6945
6171	11196	6944
6172	11198	6942
6173	11199	6940
6174	11201	6938
6175	11204	6937
6176	11206	6935
6177	11208	6934
6178	11210	6932
6179	11211	6930
6180	11213	6928
6181	11215	6926
6182	11217	6925
6183	11219	6923
6184	11221	6921
6185	11223	6919
6186	11225	6918
6187	11226	6916
6188	11228	6914
6189	11231	6912
6190	11232	6910
6191	11234	6909
6192	11236	6907
6193	11237	6905
6194	11239	6903
6195	11241	6901
6196	11242	6899
6197	11244	6897
6198	11246	6895
6199	11247	6893
6200	11249	6891
6201	11251	6890
6202	11253	6888
6203	11255	6886
6204	11257	6884
6205	11259	6883
6206	11261	6881
6207	11262	6879
6208	11264	6877
6209	11266	6875
6210	11268	6874
6211	11269	6872
6212	11272	6870
6213	11273	6868
6214	11275	6866
6215	11277	6865
6216	11278	6863
6217	11280	6861
6218	11282	6859
6219	11283	6857
6220	11286	6855
6221	11287	6854
6222	11289	6852
6223	11291	6850
6224	11293	6848
6225	11295	6846
6226	11296	6844
6227	11298	6843
6228	11300	6841
6229	11302	6839
6230	11304	6837
6231	11306	6835
6232	11307	6834
6233	11309	6832
6234	11311	6830
6235	11313	6828
6236	11315	6826
6237	11316	6824
6238	11318	6823
6239	11320	6821
6240	11321	6819
6241	11323	6817
6242	11325	6815
6243	11327	6813
6244	11328	6811
6245	11330	6809
6246	11331	6807
6247	11333	6805
6248	11335	6804
6249	11336	6802
6250	11338	6800
6251	11339	6798
6252	11342	6796
6253	11343	6794
6254	11345	6792
6255	11347	6790
6256	11348	6788
6257	11350	6787
6258	11352	6785
6259	11354	6783
6260	11356	6781
6261	11358	6780
6262	11359	6778
6263	11361	6776
6264	11362	6774
6265	11364	6772
6266	11366	6770
6267	11368	6768
6268	11370	6767
6269	11372	6765
6270	11374	6763
6271	11376	6761
6272	11377	6760
6273	11379	6758
6274	11381	6756
6275	11383	6754
6276	11385	6752
6277	11387	6751
6278	11388	6749
6279	11390	6747
6280	11392	6745
6281	11393	6743
6282	11395	6741
6283	11397	6739
6284	11399	6738
6285	11401	6736
6286	11403	6734
6287	11404	6732
6288	11406	6730
6289	11408	6728
6290	11410	6727
6291	11412	6725
6292	11414	6723
6293	11415	6721
6294	11417	6719
6295	11419	6718
6296	11420	6716
6297	11422	6714
6298	11424	6712
6299	11426	6710
6300	11428	6709
6301	11430	6707
6302	11431	6705
6303	11433	6703
6304	11435	6701
6305	11436	6699
6306	11439	6698
6307	11441	6696
6308	11442	6694
6309	11444	6692
6310	11446	6690
6311	11448	6689
6312	11449	6687
6313	11466	6693
6314	11468	6691
6315	11470	6690
6316	11471	6688
6317	11473	6686
6318	11474	6684
6319	11476	6682
6320	11478	6680
6321	11479	6678
6322	11481	6676
6323	11484	6675
6324	11486	6673
6325	11488	6672
6326	11490	6670
6327	11491	6668
6328	11493	6666
6329	11495	6664
6330	11497	6663
6331	11499	6661
6332	11501	6659
6333	11502	6657
6334	11504	6655
6335	11506	6653
6336	11508	6652
6337	11509	6650
6338	11512	6648
6339	11513	6646
6340	11515	6644
6341	11517	6643
6342	11519	6641
6343	11520	6639
6344	11522	6637
6345	11524	6635
6346	11532	6637
6347	11533	6635
6348	11535	6633
6349	11537	6631
6350	11540	6630
6351	11542	6628
6352	11544	6627
6353	11545	6625
6354	11547	6623
6355	11549	6621
6356	11551	6619
